iteration,loss,ppl,time
967,3.041483,20.936268710514256,0.09463625810185182
968,3.05745,21.273241173581468,0.09473509722222219
969,3.082787,21.819127645003213,0.09483262499999996
970,3.08244,21.81155772116814,0.0949305520833333
971,3.067876,21.49619623114733,0.09502802314814811
972,3.044526,21.000074807941356,0.09512560879629625
973,3.040538,20.916493281944486,0.09522381597222218
974,3.059488,21.316640247728486,0.0953228657407407
975,3.04987,21.11259960618261,0.09542062037037033
976,3.064866,21.43158996170535,0.09551847569444441
977,3.037342,20.84975088058398,0.09561685532407405
978,3.0572,21.267923528021466,0.0957146759259259
979,3.030674,20.71118722633913,0.09581261574074072
980,3.067183,21.481304527730355,0.0959115335648148
981,3.04137,20.933903045812546,0.09601041087962961
982,3.049568,21.106224563781396,0.09610827314814813
983,3.076735,21.687477060989885,0.09620611689814813
984,3.08066,21.772767681801355,0.09630409374999999
985,3.102403,22.25135709976273,0.09640195717592591
986,3.030758,20.71292703913726,0.09649974305555555
987,3.066549,21.467689697017164,0.09659751620370369
988,3.064018,21.413423677011156,0.0966954409722222
989,3.085225,21.872387575676495,0.09679287152777775
990,3.08433,21.85282054634803,0.09689077662037035
991,3.036219,20.826349752537798,0.09698860879629628
992,3.040708,20.92004938806287,0.09708648263888887
993,3.055449,21.230715978639918,0.09718408796296295
994,3.027997,20.655817523547864,0.09728239814814814
995,3.037138,20.845497965216456,0.09738132754629629
996,3.05841,21.29367329095526,0.09747903935185184
997,3.067889,21.496475683514774,0.09757679745370369
998,3.047286,21.05811507313329,0.0976743287037037
999,3.067235,21.48242158460903,0.09777173263888889
1000,3.052002,21.157659685519466,0.09786930092592593
1001,3.053375,21.18672910385674,0.09796642939814815
1002,3.051164,21.139936993548076,0.09806385069444444
1003,3.039742,20.899850378046573,0.09816231944444444
1004,3.061797,21.365917238453005,0.09826019444444443
1005,3.054858,21.218172332509077,0.09835845023148147
1006,3.050968,21.135793971926727,0.09845593402777778
1007,3.054414,21.208753555116758,0.09855351157407408
1008,3.080361,21.766258597421103,0.09865118518518519
1009,3.028549,20.667222682355092,0.0987486701388889
1010,3.036004,20.821872568655518,0.09884623495370372
1011,3.039214,20.88881816980624,0.09894468171296297
1012,3.051887,21.155226694555292,0.09904218055555557
1013,3.060356,21.335151124021618,0.09913961226851853
1014,3.040186,20.9091319719758,0.09923748032407409
1015,3.024704,20.587909787894663,0.09933589583333335
1016,3.018071,20.451802082500166,0.0994334340277778
1017,3.06635,21.463418051810244,0.09953134722222223
1018,3.046602,21.043716247383053,0.09962877430555557
1019,3.051769,21.152730525082237,0.09972653240740742
1020,3.091582,22.011873228909405,0.0998242164351852
1021,3.041069,20.92760288921688,0.09992196180555557
1022,3.065248,21.439778392961518,0.1000210289351852
1023,3.05243,21.16671710201374,0.10011909722222224
1024,3.075796,21.66712207818965,0.1002167465277778
1025,3.015082,20.390762914556337,0.1003142766203704
1026,3.068532,21.510302362180074,0.10041395833333336
1027,3.052788,21.174296143303703,0.10051187037037039
1028,3.037331,20.849521534585694,0.10061008564814816
1029,3.050724,21.130637467316724,0.10070851736111112
1030,3.065548,21.446211291365923,0.10080660532407408
1031,3.040207,20.90957106835771,0.10090394212962964
1032,3.034185,20.78403200887603,0.1010014525462963
1033,3.002964,20.145158770556172,0.10109884259259261
1034,3.04185,20.94395373124607,0.10119698379629631
1035,3.026595,20.62687835847481,0.10129499074074076
1036,3.04846,21.082851817857126,0.10139297569444447
1037,3.01649,20.419493330206233,0.10149065625000002
1038,3.04644,21.04030744147171,0.1015881527777778
1039,2.989674,19.879200815643056,0.10168744328703706
1040,3.034204,20.784426909235737,0.1017848703703704
1041,3.037202,20.84683211977872,0.10188249074074077
1042,3.031173,20.72152468774719,0.10198076967592595
1043,3.033054,20.760538556725507,0.10207929513888891
1044,3.051342,21.143700237251682,0.10217718287037039
1045,3.037234,20.847499229080245,0.10227471643518521
1046,3.029808,20.693259102199317,0.1023722303240741
1047,3.05227,21.163330698196944,0.10246988541666668
1048,3.033839,20.776841977748074,0.10256804050925927
1049,3.019942,20.49010322374094,0.10266624189814816
1050,3.035253,20.806241212665302,0.10276481365740742
1051,3.05263,21.17095086879671,0.10286246296296297
1052,3.041535,20.937357424793532,0.1029601388888889
1053,3.021055,20.512921404591072,0.10305756828703705
1054,3.005743,20.201220027817165,0.10315507754629631
1055,3.020533,20.502216453853094,0.10325255555555557
1056,3.028028,20.656457863816314,0.10335034606481483
1057,3.022702,20.54673402319249,0.10344884490740743
1058,3.044269,20.99467848217328,0.10354745717592595
1059,3.0264,20.622856509337947,0.1036450439814815
1060,2.99709,20.027172971476908,0.10374241319444447
1061,2.998774,20.060927143797137,0.10384003935185188
1062,3.01558,20.400920043402948,0.10393762962962966
1063,2.999142,20.068310923518194,0.1040364016203704
1064,3.021124,20.51433684500012,0.10413497222222225
1065,3.243079,25.612461233845305,0.10423276504629632
1066,3.081641,21.794137246955138,0.10433058217592595
1067,3.037424,20.851460630254962,0.10442813541666669
1068,3.046303,21.037425116795976,0.1045255902777778
1069,3.050768,21.131567235820043,0.10462347106481484
1070,3.012058,20.329194386036008,0.1047224953703704
1071,3.046488,21.041317400467726,0.10482197569444447
1072,3.036411,20.830348795586136,0.10492174074074077
1073,3.068675,21.513378555360436,0.10502013888888892
1074,3.037562,20.854338330378674,0.10511828935185188
1075,3.015533,20.399961222693374,0.10527085879629633
1076,3.045785,21.02653055252123,0.10536809490740744
1077,3.026298,20.620753085250445,0.10546538194444448
1078,3.020705,20.505743138369333,0.1055627766203704
1079,3.002307,20.13192774811072,0.10566019097222226
1080,3.020435,20.500207335089044,0.10575788078703707
1081,3.035031,20.80162273978555,0.1058554641203704
1082,3.001941,20.124560810786676,0.10595302430555559
1083,3.014548,20.37987715391673,0.10605062847222226
1084,3.027905,20.653917275748437,0.10614824305555559
1085,3.023126,20.555447685584202,0.10624567592592596
1086,3.025723,20.608899560441397,0.1063431516203704
1087,3.065976,21.45539223438028,0.10644080439814818
1088,3.04562,21.023061461187968,0.10653853009259262
1089,3.061088,21.350774171982348,0.10663704861111113
1090,3.016433,20.418329452257247,0.10673437615740743
1091,3.032159,20.741966187092395,0.10683330208333336
1092,3.031719,20.73284172949795,0.10693087268518521
1093,3.040272,20.910930234649577,0.10702849189814817
1094,3.003997,20.165979471606786,0.10712657175925928
1095,3.004023,20.16650379388921,0.10722456712962966
1096,3.020572,20.503016055886935,0.10732207291666669
1097,2.991901,19.923521128210215,0.10741945254629633
1098,3.014996,20.38900938434856,0.10751686342592595
1099,3.014744,20.38387200132115,0.1076149965277778
1100,3.009569,20.278657939906317,0.10771245138888891
1101,2.982885,19.744698007695543,0.10781067708333335
1102,3.00693,20.22521311306916,0.10790851620370372
1103,2.972332,19.537427794464794,0.10800633912037039
1104,3.02683,20.631726244493347,0.10810389467592595
1105,3.007362,20.233952292660884,0.10820148842592595
1106,3.031638,20.731162437330116,0.10829901967592595
1107,2.988183,19.849583012785857,0.10839648611111113
1108,3.013226,20.352952757266717,0.10849407060185187
1109,3.001125,20.108145867372823,0.10859167361111113
1110,3.024619,20.58615988993441,0.10868950115740743
1111,3.024952,20.5930162226938,0.10878701736111113
1112,3.00542,20.194696087421274,0.10888445601851854
1113,3.019904,20.48932461461211,0.10898213888888891
1114,3.003011,20.14610561526906,0.10907985879629632
1115,3.033438,20.768512134360215,0.10917750810185188
1116,3.005619,20.198715231834274,0.10927504513888892
1117,2.989206,19.869899526332798,0.1093727476851852
1118,3.043383,20.976085434974273,0.10947041087962965
1119,2.976714,19.623228655451463,0.10956801967592594
1120,2.992207,19.929618658550012,0.10966560879629632
1121,3.007183,20.230330739339188,0.10976330324074077
1122,3.031689,20.732219753575755,0.10986092592592596
1123,3.013368,20.355843081766427,0.10995877314814818
1124,3.015316,20.395534911380192,0.11005641203703707
1125,3.020278,20.496989055179014,0.11015577777777781
1126,3.021593,20.52396032551021,0.11025325694444447
1127,3.009092,20.268987326693594,0.11035084953703707
1128,3.028527,20.666768008457513,0.11044857175925929
1129,3.009398,20.275190585865815,0.11054622453703707
1130,3.024328,20.580170188950202,0.11064392013888892
1131,3.022371,20.539934179666997,0.11074145486111114
1132,3.02306,20.554091070805736,0.11083908101851855
1133,2.992304,19.93155192532181,0.11093657754629634
1134,2.958081,19.260974457964668,0.11103414699074078
1135,2.997948,20.04436365963706,0.11113179282407412
1136,3.035967,20.82110217362287,0.11122926736111116
1137,3.010973,20.307149171818548,0.11132701504629634
1138,2.987708,19.84015669978136,0.11142476041666671
1139,2.972449,19.539713807245885,0.11152245254629634
1140,2.988055,19.84704242876107,0.11162036458333337
1141,3.008393,20.254824255122422,0.11171853125000003
1142,2.982416,19.735439915522253,0.11181619328703707
1143,3.002311,20.13200827598277,0.11191392013888891
1144,2.999154,20.068551744694197,0.11201159259259262
1145,3.000683,20.099260030813987,0.11210920833333336
1146,2.990356,19.892763054797197,0.11220700347222225
1147,3.005212,20.190496027456476,0.11230478472222225
1148,2.993384,19.95308962966804,0.11240259722222225
1149,2.981084,19.709169809329588,0.11250028125000003
1150,3.004977,20.18575181835642,0.11259802199074077
1151,2.988007,19.846089793587918,0.11269593055555559
1152,3.003242,20.150759903215757,0.11279370717592596
1153,2.988648,19.858815215207514,0.11289150347222225
1154,2.99155,19.9165291994495,0.11298923263888892
1155,2.997928,20.04396277637271,0.11308695717592596
1156,2.983813,19.763029591986225,0.11318467939814818
1157,2.978528,19.65885749782247,0.11328240625000002
1158,2.985363,19.793686040463697,0.1133800601851852
1159,2.977387,19.636439533298343,0.11347769097222224
1160,2.987782,19.841624925700835,0.11357533101851854
1161,2.970878,19.509041016640193,0.11367304861111113
1162,2.997441,20.034203743018114,0.11377079513888891
1163,3.001115,20.10794478691955,0.11386842708333335
1164,2.948054,19.06880969514248,0.1139660289351852
1165,2.982116,19.729520171553588,0.11406368981481484
1166,2.993297,19.95135378638054,0.11416133217592594
1167,2.982823,19.743473874367588,0.11425900115740742
1168,2.993244,19.950296392651037,0.1143565127314815
1169,2.980199,19.691734910129178,0.11445501041666668
1170,2.950243,19.110597039127033,0.11455243402777779
1171,2.971379,19.51881749499287,0.11465003587962964
1172,2.958551,19.270029243667867,0.11474768981481483
1173,2.975334,19.596167276553025,0.11484522569444446
1174,2.951793,19.14024143300788,0.11494308796296297
1175,2.975683,19.603007532487773,0.11504155439814816
1176,2.947735,19.062727714977147,0.11514074421296297
1177,2.954086,19.184180363345387,0.11523923842592593
1178,2.975749,19.604301373681206,0.11533666898148148
1179,2.942374,18.960805877288486,0.11543523495370371
1180,2.974224,19.574427598629416,0.11553277546296296
1181,2.955306,19.20759934606339,0.11563037500000001
1182,2.955481,19.210960970082468,0.11572858912037037
1183,2.959421,19.28680146396778,0.11582669907407407
1184,2.919827,18.538080094461435,0.11592473032407408
1185,2.953306,19.16922253697262,0.11602223958333334
1186,2.963147,19.358798132721837,0.11612054398148149
1187,2.945668,19.02336575139411,0.1162182962962963
1188,2.964532,19.38562864397579,0.11631612615740741
1189,2.941407,18.942479640168848,0.11641446064814816
1190,2.969799,19.488002113912458,0.11651286111111112
1191,2.953682,19.176431519850375,0.11661069675925927
1192,2.964124,19.37772092077427,0.11670835648148149
1193,2.974028,19.570591386781132,0.11680606597222223
1194,2.937682,18.872050159854044,0.11690356597222223
1195,2.956983,19.239837514315457,0.11700130902777779
1196,2.935652,18.833778756646517,0.11709920833333334
1197,2.923437,18.60512350414723,0.11719751273148149
1198,2.941689,18.94782217268906,0.11729545949074074
1199,2.953515,19.173229323177416,0.11739313194444445
1200,2.932357,18.771823582846263,0.11749086226851853
1201,2.967012,19.43376466701009,0.1175910127314815
1202,2.972444,19.539616108921088,0.11768901041666668
1203,2.968503,19.46276202228501,0.1177865138888889
1204,2.937864,18.87548518556099,0.11788403935185186
1205,2.955745,19.216033333301052,0.11798162847222224
1206,2.961555,19.328003445169838,0.11807917824074075
1207,2.939833,18.91268762967823,0.11817683217592594
1208,2.922836,18.593945184342815,0.11827415625000001
1209,2.962965,19.355275152062646,0.11837191203703705
1210,2.932761,18.779408931711036,0.11846960300925927
1211,2.932943,18.78282709518004,0.11856706828703704
1212,2.906973,18.301316552148943,0.1186647488425926
1213,2.955112,19.203873433215485,0.11876436226851853
1214,2.93764,18.871257550392244,0.11886209837962963
1215,2.934646,18.814841502253383,0.11895968055555556
1216,2.922754,18.592420543348826,0.1190574849537037
1217,2.935854,18.837583564227984,0.11915514004629629
1218,2.911702,18.388068441293438,0.1192529849537037
1219,2.947899,19.065854258691978,0.11935059606481482
1220,2.927066,18.672764157074944,0.11944817592592594
1221,2.957144,19.242935377526553,0.11954593518518519
1222,2.955327,19.20800270988496,0.11964358796296297
1223,2.955369,19.208809462940472,0.11974130208333333
1224,2.925026,18.63471054607472,0.11983890972222222
1225,2.91394,18.429267022481657,0.11993648611111112
1226,2.951568,19.135935363136483,0.12003406018518518
1227,2.952353,19.150962969960524,0.12013162731481482
1228,2.949052,19.08784986668349,0.12022909143518519
1229,2.932862,18.781305747800737,0.12032659837962964
1230,2.935067,18.82276421814051,0.12042418981481483
1231,2.921018,18.560172101032425,0.12052177546296297
1232,2.972298,19.53676353321228,0.1206192800925926
1233,2.923715,18.610296447487197,0.12071694907407407
1234,2.953444,19.17186807222046,0.12081450231481482
1235,2.954871,19.199245857363362,0.12091191898148149
1236,2.897567,18.129981420988166,0.12100945601851852
1237,2.912602,18.404625152292976,0.12110696180555555
1238,2.929405,18.716490870894706,0.12120442129629629
1239,2.933466,18.79265308302267,0.12130182523148147
1240,2.956616,19.232777789486445,0.12139938541666666
1241,2.931132,18.748842177941647,0.12149689120370369
1242,2.926341,18.659231309311142,0.12159438773148147
1243,2.940127,18.918248777289996,0.1216919224537037
1244,2.919944,18.54024917672132,0.12178963425925925
1245,2.926062,18.654026109934925,0.12188717708333333
1246,2.926447,18.661209292661198,0.12198471180555555
1247,2.908318,18.325948384105278,0.12208229629629629
1248,2.944668,19.004351894155825,0.12217989120370369
1249,2.900686,18.186617110484576,0.12227743287037036
1250,2.940575,18.92672605150986,0.12237501967592591
1251,2.95468,19.195579151586163,0.12247254745370369
1252,2.935586,18.83253576826764,0.12256995370370369
1253,2.939788,18.911836577883705,0.12266751967592592
1254,2.910922,18.37373134010558,0.12276506134259259
1255,2.917716,18.49898748414964,0.12286265277777778
1256,2.922942,18.595916246996826,0.12296020717592593
1257,2.946701,19.04302704152329,0.12305777314814816
1258,2.888653,17.969088929801636,0.12315540856481483
1259,2.913589,18.42279948487601,0.12325336458333334
1260,2.90865,18.33203360906025,0.12335126620370371
1261,2.92018,18.54462519187651,0.12344940625
1262,2.936845,18.85626086261293,0.12354712615740741
1263,2.942096,18.955535505870166,0.12364471412037038
1264,2.910501,18.36599762727218,0.12374263657407408
1265,2.896608,18.112603103040772,0.12384030555555556
1266,2.885277,17.908527570668873,0.12393880671296297
1267,2.924716,18.628934681110767,0.12403770717592592
1268,2.905345,18.271546248404526,0.12413566319444444
1269,2.927028,18.67205460551854,0.12423328125
1270,2.931827,18.76187715238426,0.12433105555555556
1271,2.90503,18.26579161773819,0.12442916782407408
1272,2.902938,18.227619523605906,0.1245271076388889
1273,2.8799,17.812491841362636,0.12462474189814816
1274,2.890263,17.998042464319695,0.12472247453703705
1275,2.897355,18.12613827231507,0.12482118287037039
1276,2.926406,18.660444198764733,0.12491876041666669
1277,2.901178,18.195567127626614,0.12501680092592596
1278,2.912411,18.40111020457708,0.12511484953703708
1279,2.915565,18.4592389269702,0.12521294907407413
1280,2.881036,17.832738329922588,0.1253105833333334
1281,2.901631,18.20381158676444,0.1254083020833334
1282,2.892036,18.029981299019177,0.12550603009259265
1283,2.921547,18.569993029480415,0.12560345023148153
1284,2.923349,18.603486325315792,0.1257010694444445
1285,2.896635,18.113092149926654,0.12579874189814821
1286,2.88842,17.96490261980504,0.12589646296296303
1287,2.926095,18.654641702953786,0.12599408101851858
1288,2.886379,17.928273646141026,0.12609161111111117
1289,2.887557,17.949405596771403,0.12618899884259266
1290,2.910451,18.36507935034793,0.12628661921296302
1291,2.920438,18.549410322431303,0.1263849907407408
1292,2.906235,18.287815163158786,0.1264836469907408
1293,2.902052,18.211477004899763,0.126581400462963
1294,2.898422,18.14548918372697,0.1266792731481482
1295,2.904682,18.259436228157146,0.1267770393518519
1296,2.879361,17.802893495246792,0.12687483449074077
1297,2.895598,18.09431860913046,0.12697270833333338
1298,2.926207,18.65673113983079,0.12707163773148153
1299,2.886822,17.93621763082896,0.127171087962963
1300,2.88677,17.9352849717615,0.1272695856481482
1301,2.926497,18.66214237645273,0.1273674594907408
1302,2.921856,18.575732043958602,0.12746692129629636
1303,2.927257,18.676330995651185,0.12756471875000006
1304,2.890421,18.000886379692457,0.12766240856481487
1305,2.922173,18.58162148444353,0.12776020717592598
1306,2.85437,17.36349475944854,0.12785805787037044
1307,2.887439,17.94728769186983,0.12795613773148154
1308,2.920451,18.54965146633293,0.12805413541666671
1309,2.922326,18.584464690030334,0.12815173726851856
1310,2.925153,18.63707730460006,0.12824946759259262
1311,2.896928,18.118400063497948,0.12834708796296299
1312,2.90931,18.34413674483769,0.12844490046296297
1313,2.870739,17.65005677344656,0.12854275694444445
1314,2.901889,18.20850877606519,0.12864069560185185
1315,2.894476,18.074028168716698,0.12873861921296295
1316,2.900244,18.178580401965167,0.12883649421296295
1317,2.872322,17.678018939534216,0.1289343599537037
1318,2.902502,18.219674013740637,0.1290322662037037
1319,2.880889,17.83011711005247,0.12912990856481482
1320,2.888206,17.9610585419754,0.12922783101851854
1321,2.922343,18.584780628615537,0.12932555555555558
1322,2.910157,18.359680810643148,0.12942314351851855
1323,2.913199,18.41561599394869,0.12952095949074077
1324,2.902044,18.21133131366649,0.12961862384259262
1325,2.910127,18.359130028480607,0.12971601851851855
1326,2.899455,18.164243158814212,0.1298136365740741
1327,2.896046,18.1024266799396,0.12991131365740743
1328,2.931229,18.750660903839695,0.1300089340277778
1329,2.891582,18.02179754536207,0.1301064502314815
1330,2.913751,18.42578422014959,0.13020402430555558
1331,2.896262,18.106337226426284,0.1303016354166667
1332,2.861055,17.479958568474334,0.13039916550925928
1333,2.867175,17.58726393441187,0.13049695370370373
1334,2.909149,18.3411835765582,0.13059445486111115
1335,2.869494,17.628096126103223,0.1306920393518519
1336,2.920338,18.547555474143024,0.13078956828703708
1337,2.9381,18.87994032575065,0.1308871643518519
1338,2.905974,18.283042666239144,0.13098487268518524
1339,2.909043,18.33923951413621,0.1310824768518519
1340,2.911404,18.38258961328385,0.13118006828703707
1341,2.884644,17.897195059834726,0.13127776388888893
1342,2.921492,18.5689717079504,0.13137534722222227
1343,2.895236,18.087769651226854,0.13147296990740745
1344,2.900185,18.177507897360652,0.1315707118055556
1345,2.937259,18.864068970776923,0.13166823032407413
1346,2.911778,18.389465987601064,0.13176581712962968
1347,2.898208,18.141606464507422,0.13186340277777783
1348,2.879122,17.79863911212047,0.1319610069444445
1349,2.930583,18.738551888528864,0.13205857870370374
1350,2.888768,17.97115549385371,0.13215626851851855
1351,2.90125,18.19687725562385,0.13225375694444447
1352,2.873863,17.705281767333812,0.13235134375000002
1353,2.908505,18.32937565689312,0.13244871296296298
1354,2.863681,17.525921262279365,0.13254738888888892
1355,2.911722,18.388436206339904,0.13264577199074076
1356,2.909988,18.3565782867568,0.13274325578703705
1357,2.861773,17.49251368547413,0.13284077199074076
1358,2.912092,18.395241186579955,0.1329383101851852
1359,2.878845,17.793709571859257,0.13303597222222224
1360,2.885436,17.91137525293735,0.13313342708333337
1361,2.906173,18.286681353767122,0.13323126388888892
1362,2.880085,17.815787457188346,0.13332881365740745
1363,2.897343,18.125920759960874,0.1334271956018519
1364,2.874693,17.71998325147263,0.13352451736111115
1365,2.878333,17.784601524417575,0.13362200000000005
1366,2.847909,17.25167085593073,0.1337195115740741
1367,2.876371,17.749742344264767,0.1338170729166667
1368,2.912814,18.408527346443226,0.13391447916666668
1369,2.893314,18.05303834543376,0.13401196180555558
1370,2.911051,18.376101704333664,0.1341094490740741
1371,2.898105,18.13973797527043,0.13420698495370373
1372,2.862276,17.501314633110695,0.13430423148148152
1373,2.858296,17.431797831071446,0.1344027268518519
1374,2.8774,17.768016229438516,0.13450036458333336
1375,2.858557,17.436348124092756,0.13459776736111115
1376,2.896515,18.110918709277712,0.1346953055555556
1377,2.902551,18.22056679964038,0.134792931712963
1378,2.902467,18.219036336309575,0.13489061342592595
1379,2.85998,17.461177709533544,0.1349887743055556
1380,2.880606,17.825071900841106,0.13508734953703708
1381,2.878995,17.79637882848428,0.1351852256944445
1382,2.857875,17.424460588782434,0.13528291666666672
1383,2.865363,17.555424667250364,0.13538063541666673
1384,2.901222,18.1963677501938,0.13547824768518524
1385,2.868497,17.61052967259767,0.13557582523148154
1386,2.887392,17.94644418917078,0.13567404629629634
1387,2.882545,17.859668245573666,0.13577305092592598
1388,2.882563,17.859989722495378,0.13587154976851856
1389,2.89088,18.009150683053264,0.13597153240740745
1390,2.897067,18.120918696147687,0.13606931365740746
1391,2.875434,17.73311862511687,0.13616691087962968
1392,2.888461,17.96563919591216,0.1362648680555556
1393,2.885939,17.92038694093911,0.13636275578703708
1394,2.853446,17.34745830027591,0.1364612118055556
1395,2.884772,17.899486047422457,0.13655923263888892
1396,2.891824,18.026159348124896,0.1366571666666667
1397,2.851161,17.307864611076983,0.13675502777777782
1398,2.900782,18.1883631095338,0.13685289236111114
1399,2.884322,17.891433090752265,0.13695078240740743
1400,2.865417,17.556372685778665,0.1370484513888889
1401,2.897871,18.135493773175224,0.13714625462962965
1402,2.902258,18.215228955600423,0.13724424074074076
1403,2.912822,18.40867461525107,0.13734194097222224
1404,2.872638,17.68360607624021,0.1374397314814815
1405,2.884014,17.885923377899648,0.13753729745370372
1406,2.911575,18.385733304885694,0.1376350150462963
1407,2.892057,18.030359932602092,0.13773263078703704
1408,2.887658,17.9512185782907,0.13783025462962964
1409,2.874579,17.71796328852204,0.13792791782407407
1410,2.925664,18.646603284783357,0.13802560185185184
1411,2.923735,18.61066865713823,0.13812334143518518
1412,2.891909,18.02769163679083,0.13822095717592592
1413,2.897117,18.121824764734026,0.13831863657407406
1414,2.923037,18.597682942957018,0.13841611458333333
1415,2.866766,17.580072214269716,0.13851361574074075
1416,2.88173,17.845118545761558,0.13861113773148148
1417,2.892515,18.03861972880017,0.13870872337962964
1418,2.91043,18.36469368773104,0.1388064039351852
1419,2.897467,18.128168513492948,0.13890417476851855
1420,2.900156,18.176980757275192,0.1390017615740741
1421,2.874249,17.71211732527381,0.1390993738425926
1422,2.862589,17.506793401973454,0.13919713078703705
1423,2.847881,17.251187815909358,0.13929478935185186
1424,2.892997,18.047316439248295,0.1393926898148148
1425,2.859078,17.445434828346325,0.13949053819444443
1426,2.885197,17.90709494576898,0.13958860648148147
1427,2.889418,17.98284054215401,0.13968651851851852
1428,2.858183,17.42982814920565,0.13978433333333334
1429,2.86575,17.56221993139539,0.1398821412037037
1430,2.891694,18.023816099724087,0.13997984837962962
1431,2.857832,17.423711353085803,0.14007744791666665
1432,2.892824,18.044194523557803,0.14017524884259258
1433,2.87934,17.802519638408906,0.14027277546296296
1434,2.890074,17.994641155727724,0.14037026620370371
1435,2.87563,17.736594657007394,0.14046790625000002
1436,2.884529,17.89513700074351,0.140565494212963
1437,2.909193,18.341990606390095,0.14066320601851856
1438,2.864324,17.53719405346498,0.14076081250000005
1439,2.900193,18.177653318005508,0.1408583969907408
1440,2.888043,17.958131128023783,0.14095603240740745
1441,2.916052,18.468230765662643,0.1410536967592593
1442,2.905989,18.283316913935987,0.14115233217592596
1443,2.909105,18.340376582234832,0.14124997800925929
1444,2.908024,18.32056134721358,0.14134826273148152
1445,2.897627,18.131069252508045,0.14144608449074078
1446,2.889171,17.978399329052497,0.14154362962962966
1447,2.89415,18.06813699584704,0.1416411967592593
1448,2.872661,17.684012803857314,0.14173888078703706
1449,2.878098,17.780422634098183,0.14183658333333335
1450,2.923912,18.613963037034562,0.14193408333333335
1451,2.942986,18.9724134420379,0.14203253009259262
1452,2.893287,18.0525509199787,0.14213034143518521
1453,2.897752,18.13333577781949,0.14222803703703707
1454,2.90892,18.336983926397465,0.14232564236111114
1455,2.896437,18.109506112710374,0.1424233553240741
1456,2.878646,17.790168975955428,0.14252106134259263
1457,2.868139,17.60422623135819,0.1426187465277778
1458,2.910667,18.369046635939025,0.1427164490740741
1459,2.90685,18.299065628647664,0.1428141689814815
1460,2.854692,17.369086705016006,0.14291149421296298
1461,2.895163,18.086449292236004,0.14300924305555557
1462,2.8944,18.072654594772345,0.14310714699074076
1463,2.8886,17.96813659332549,0.1432047916666667
1464,2.88101,17.832274684753422,0.14330246875000002
1465,2.888913,17.97376150033123,0.14340024189814818
1466,2.894652,18.077209477621356,0.14349787615740744
1467,2.851977,17.321993592440037,0.14359557523148153
1468,2.895841,18.09871606282146,0.14369353240740745
1469,2.910245,18.36129653364526,0.14379098611111116
1470,2.877001,17.76092820511785,0.14388853472222227
1471,2.847986,17.25299928573053,0.14398624884259265
1472,2.912921,18.410497164252664,0.14408383101851857
1473,2.915582,18.459552736699337,0.14418117476851858
1474,2.903089,18.23037210196841,0.14427969791666673
1475,2.895566,18.09373960019916,0.1443792719907408
1476,2.923862,18.61303236214978,0.14447862615740747
1477,2.889552,17.98525040424381,0.14457620138888896
1478,2.868587,17.612114691592993,0.14467382754629637
1479,2.893482,18.056071510654537,0.14477164467592601
1480,2.899806,18.17061992722034,0.14486924537037046
1481,2.875995,17.743069695679875,0.14496724305555564
1482,2.882951,17.86692074303873,0.14506569675925934
1483,2.879601,17.807166702450008,0.14516327199074083
1484,2.824494,16.852415506066503,0.14526092592592602
1485,2.8775,17.7697931199045,0.14535848263888898
1486,2.890124,17.995540910279193,0.14545615277777788
1487,2.861756,17.492216315269133,0.14555410069444455
1488,2.881264,17.836804657805573,0.14565284837962975
1489,2.841702,17.144921374669607,0.14575146759259272
1490,2.881353,17.838392204064878,0.14584987847222236
1491,2.888431,17.965100234820746,0.1459474155092594
1492,2.845871,17.216547753324715,0.14604501388888905
1493,2.889348,17.98158178737299,0.1461428333333335
1494,2.880306,17.81972518131888,0.1462405208333335
1495,2.87095,17.653781328352487,0.14633876388888906
1496,2.861588,17.489277869764496,0.1464366921296298
1497,2.879448,17.804442414357887,0.1465346296296298
1498,2.839088,17.100163074780273,0.14663267592592608
1499,2.872018,17.67264563855973,0.14673025925925942
1500,2.864971,17.548544289422967,0.14682794097222238
1501,2.878386,17.78554413327728,0.14692679050925941
1502,2.882345,17.856096669094107,0.1470244120370372
1503,2.856577,17.40185831098985,0.14712222106481498
1504,2.86334,17.51994594197894,0.14721993865740757
1505,2.881747,17.845421915355466,0.14731755671296312
1506,2.849731,17.283132052677033,0.1474151793981483
1507,2.8569,17.40748001908128,0.14751292129629645
1508,2.861176,17.48207377142832,0.14761069907407423
1509,2.855393,17.381266703386878,0.14770816782407423
1510,2.84463,17.195195269519424,0.1478059780092594
1511,2.862447,17.504307613805512,0.14790369907407422
1512,2.837216,17.06818151358521,0.14800137152777793
1513,2.866344,17.57265498893991,0.1480990833333335
1514,2.855623,17.38526485449841,0.14819663773148165
1515,2.815387,16.699637289579695,0.14829438541666684
1516,2.83524,17.03448808698306,0.1483919884259261
1517,2.847115,17.237978465869325,0.1484895810185187
1518,2.824052,16.844968384347965,0.14858715393518537
1519,2.851459,17.31302312331124,0.14868478125000018
1520,2.855478,17.382744173848273,0.14878249884259276
1521,2.854328,17.36276550798304,0.14888029050925944
1522,2.834138,17.01572642068801,0.14897791782407424
1523,2.842463,17.1579736255873,0.14907559027777795
1524,2.847723,17.248462343552426,0.14917320370370388
1525,2.836126,17.049587331405668,0.14927106365740758
1526,2.824136,16.846383421122965,0.14936890046296314
1527,2.857723,17.42181227205011,0.14946645254629648
